,Unnamed: 0,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
867,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),72,198.9634734665748,191.0,199.0,205.0
489,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),198,192.75774647887323,186.0,191.0,200.0
69,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),117,200.4065708418891,194.0,200.0,206.0
657,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),27,202.1311141304348,194.0,201.0,208.0
993,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),90,201.21793103448277,195.0,200.0,207.0
363,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),18,201.9837508463101,194.0,202.0,208.0
195,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),144,202.2498265093685,193.0,203.0,208.0
741,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),45,204.99182561307904,197.0,205.0,211.0
237,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),153,199.15997229916897,191.0,200.0,205.0
699,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),36,202.9051300070274,195.0,202.0,209.0
909,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),81,202.5237449118046,195.0,203.0,208.0
321,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),171,193.22480058013053,186.0,192.0,201.0
111,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),126,199.10413793103447,192.0,198.0,205.0
447,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),189,198.87110187110187,190.0,200.0,204.0
951,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),9,207.20068728522335,200.0,207.0,212.0
573,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),216,188.0898491083676,180.0,189.0,194.0
279,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),162,195.4145480225989,189.0,194.0,202.0
783,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),54,205.41598360655735,197.0,206.0,211.0
153,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),135,194.87938288920057,187.0,195.0,201.0
825,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),63,199.8877118644068,193.0,199.0,206.0
405,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),180,198.4144827586207,190.0,200.0,203.0
1035,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),99,197.27709190672152,188.0,197.0,204.0
27,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),108,195.9107629427793,188.0,197.0,202.0
531,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),207,192.8942372881356,186.0,191.0,199.0
615,6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),225,196.4910778015703,188.0,197.0,201.0
877,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),72,194.80103168754607,184.0,194.0,202.0
961,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),9,202.11615785554727,191.0,202.0,210.0
163,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),135,190.87121212121207,181.0,192.0,198.0
625,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),225,191.20777279521675,182.0,190.0,198.0
457,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),189,193.2429296591733,183.0,192.0,201.0
373,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),18,196.54492753623188,186.0,196.0,203.0
121,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),126,193.7432835820896,184.0,194.0,201.0
415,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),180,194.7441002949853,185.0,194.0,202.0
79,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),117,195.0603096984515,185.0,196.0,204.0
667,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),27,197.587842846553,188.0,198.0,204.0
289,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),162,190.67088607594937,182.0,192.0,198.0
205,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),144,195.52849740932643,186.0,194.0,203.0
1045,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),99,191.95007342143907,183.0,192.0,198.0
541,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),207,187.6573734409391,178.0,189.0,195.0
793,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),54,198.5929535232384,189.0,199.0,207.0
751,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),45,200.32674772036475,190.0,200.0,209.0
37,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),108,191.11458333333331,181.0,191.0,198.0
247,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),153,194.01934523809524,183.0,193.0,203.0
709,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),36,197.70731707317077,188.0,198.0,204.0
331,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),171,188.4210909090909,180.0,188.0,196.0
583,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),216,184.1071692535107,176.0,183.0,191.0
835,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),63,195.14180206794683,187.0,195.0,202.0
499,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),198,188.7572078907436,179.0,190.0,198.0
1003,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),90,196.51049963794352,186.0,197.0,205.0
919,8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),81,197.54231052244296,187.0,197.0,205.0
904,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),81,198.2905604719764,189.0,198.0,205.0
694,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),36,198.3049747656813,189.0,199.0,205.0
232,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),153,194.0748546511628,184.0,194.0,201.0
190,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),144,196.3740849194729,186.0,196.0,204.0
736,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),45,199.81227173119063,190.0,200.0,207.0
400,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),180,194.22601279317695,185.0,194.0,201.0
316,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),171,189.8640915593705,181.0,190.0,196.0
820,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),63,195.06451612903223,186.0,196.0,202.0
274,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),162,191.5172910662824,182.0,191.0,199.0
862,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),72,194.1294545454545,184.0,194.0,201.0
778,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),54,199.90784737221023,190.0,199.0,207.0
358,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),18,196.2899408284024,187.0,196.0,203.0
568,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),216,184.75737940964723,174.0,185.0,192.0
148,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),135,190.54754829123328,181.0,191.0,198.0
64,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),117,196.11135857461025,187.0,195.0,203.0
610,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),225,191.96832253419728,181.0,192.0,199.0
484,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),198,189.509977827051,180.0,190.0,197.0
988,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),90,196.269654665687,187.0,197.0,203.0
106,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),126,193.81683899556867,184.0,194.0,201.0
1030,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),99,192.8579710144928,184.0,193.0,199.0
22,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),108,191.26186943620175,182.0,191.0,198.0
526,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),207,189.35453895639745,180.0,190.0,196.0
946,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),9,202.3648068669528,193.0,202.0,209.0
442,5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),189,193.06715328467152,183.0,192.0,201.0
652,5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),27,197.2414814814815,188.0,198.0,204.0
410,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),180,198.54301833568405,191.0,199.0,204.0
998,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),90,199.06997084548104,192.0,199.0,206.0
242,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),153,198.47727272727272,191.0,198.0,204.0
494,7,394,675,67,43,0.0702,clIscA1/clCry4(LB +FAC),198,192.37714712471995,185.0,192.0,198.0
662,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),27,200.904593639576,193.0,201.0,207.0
74,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),117,199.90148830616585,192.0,199.0,205.0
284,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),162,193.25474452554744,185.0,193.0,199.0
326,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),171,192.84444444444443,184.0,192.0,200.0
200,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),144,200.8945117605132,193.0,202.0,207.0
368,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),18,200.4525650035137,193.0,201.0,206.0
620,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),225,196.2941176470588,188.0,197.0,202.0
914,7,394,674,67,45,0.0702,clIscA1/clCry4(LB +FAC),81,201.81380753138075,194.0,201.0,208.0
872,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),72,197.7640369580668,191.0,198.0,203.0
746,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),45,204.0916905444126,197.0,204.0,210.0
578,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),216,188.28871201157745,180.0,189.0,193.0
704,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),36,201.168,193.0,201.0,207.0
830,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),63,198.76437189496096,191.0,198.0,205.0
32,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),108,194.83357771261,188.0,195.0,200.0
536,7,394,675,68,43,0.0702,clIscA1/clCry4(LB +FAC),207,191.8138030194105,183.0,191.0,199.0
956,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),9,205.5912256267409,198.0,206.0,211.0
788,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),54,202.78453829634933,195.0,202.0,209.0
452,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),189,197.70672389127324,190.0,198.0,204.0
158,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),135,194.48041389504803,187.0,195.0,200.0
116,7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),126,197.5728429985856,189.0,197.0,204.0
1040,7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),99,197.01150251617543,189.0,197.0,203.0
1004,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),90,192.4476495726496,185.0,191.0,200.0
332,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),171,187.06427015250543,179.0,186.0,194.0
584,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),216,185.92008639308852,178.0,185.0,193.0
542,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),207,190.37825594563984,180.0,190.0,199.0
248,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),153,193.05245901639344,183.0,192.0,202.0
752,8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),45,192.74837310195227,183.0,192.0,200.0
1046,8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),99,187.74835164835164,179.0,187.0,196.0
794,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),54,193.472807991121,185.0,193.0,201.0
38,8,552,761,54,35,0.0901,clIscA1/clCry4(LB +FAC),108,188.8312985571587,179.0,188.0,197.0
920,8,552,761,54,35,0.0901,clIscA1/clCry4(LB +FAC),81,192.7846836847947,185.0,192.0,200.0
458,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),189,193.41450216450212,184.0,192.0,202.0
290,8,552,760,54,36,0.0901,clIscA1/clCry4(LB +FAC),162,190.1921787709497,182.0,190.0,199.0
416,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),180,194.93605292171995,188.0,193.0,202.0
122,8,552,760,54,36,0.0901,clIscA1/clCry4(LB +FAC),126,192.5509977827051,184.0,192.0,201.0
668,8,552,761,53,34,0.0901,clIscA1/clCry4(LB +FAC),27,188.6942889137738,181.0,188.0,198.0
164,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),135,186.5071350164654,177.0,185.0,194.0
878,8,552,761,54,35,0.0901,clIscA1/clCry4(LB +FAC),72,190.96119733924613,181.0,190.0,198.0
626,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),225,194.0483351235231,186.0,194.0,200.0
710,8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),36,192.3245614035088,185.0,192.0,199.0
374,8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),18,189.0491620111732,182.0,188.0,196.0
80,8,552,760,54,36,0.0901,clIscA1/clCry4(LB +FAC),117,192.8649835345774,184.0,193.0,201.0
206,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),144,196.56236559139785,187.0,195.0,204.0
836,8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),63,187.54493742889647,180.0,187.0,196.0
962,8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),9,191.88542825361512,182.0,191.0,200.0
500,8,552,760,54,36,0.0901,clIscA1/clCry4(LB +FAC),198,192.05901639344265,184.0,191.0,200.0
376,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),18,184.5298913043478,177.0,185.0,190.0
418,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),180,189.80806675938803,181.0,190.0,197.0
292,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),162,183.9851551956815,174.0,183.0,192.0
544,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),207,180.61095505617976,171.0,179.0,189.0
334,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),171,180.6878453038674,172.0,181.0,188.0
712,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),36,183.59533607681757,175.0,183.0,190.0
670,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),27,183.18776077885957,175.0,183.0,190.0
754,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),45,186.03734439834025,177.0,187.0,192.0
586,8,793,757,48,32,0.0902,clIscA1/clCry4(LB +FAC),216,182.13736263736263,172.0,182.0,189.0
460,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),189,185.2306648575305,176.0,185.0,192.0
628,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),225,183.9208333333333,175.0,185.0,191.0
502,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),198,185.1267029972752,177.0,185.0,191.0
1048,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),99,185.11246612466124,179.0,186.0,190.0
208,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),144,186.8180574555404,177.0,187.0,193.0
964,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),9,185.15961800818556,176.0,184.0,192.0
250,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),153,185.72465753424655,176.0,186.0,192.0
82,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),117,186.11409395973155,176.0,186.0,194.0
166,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),135,182.986013986014,175.0,184.0,190.0
922,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),81,186.6997282608696,179.0,186.0,193.0
880,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),72,181.9496598639456,172.0,181.0,190.0
796,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),54,185.6530612244898,176.0,186.0,193.0
40,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),108,179.6,171.0,179.0,187.0
838,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),63,183.26639344262296,176.0,183.0,189.0
1006,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),90,182.77838577291385,173.0,183.0,190.0
124,8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),126,182.7724795640327,173.0,183.0,190.0
705,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),36,204.14518900343643,194.0,203.0,212.0
159,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),135,197.62792642140468,186.0,196.0,206.0
873,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),72,201.29286926994908,191.0,200.0,210.0
411,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),180,205.52609427609428,196.0,204.0,213.0
369,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),18,202.61480865224627,193.0,202.0,211.0
663,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),27,201.3165407220823,191.0,201.0,210.0
285,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),162,202.48685326547923,192.0,202.0,211.0
453,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),189,204.9403862300588,193.0,204.0,213.0
201,7,538,669,62,41,0.1001,clIscA1/clCry4(LB +FAC),144,208.0371650821089,197.0,207.0,217.0
621,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),225,204.30795847750863,193.0,205.0,213.0
75,7,538,669,61,40,0.1001,clIscA1/clCry4(LB +FAC),117,203.7576530612245,193.0,203.0,213.0
495,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),198,201.45622895622893,191.0,201.0,210.0
999,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),90,205.05145228215767,196.0,205.0,213.0
579,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),216,196.33530906011853,186.0,196.0,205.0
33,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),108,200.40271877655056,190.0,199.0,208.0
537,7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),207,200.0807136788445,190.0,200.0,211.0
