,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
2,761,162,69,52,3.29,clIscA1,162,202.1421965317919,197.0,201.0,208.0
2,902,157,71,54,0.9,clIscA1,162,193.07900432900433,187.0,193.0,198.0
2,1032,155,73,53,2.1,clIscA1,162,205.67421790722761,198.0,207.0,210.0
3,360,266,64,47,0.62,clIscA1,162,197.04178674351584,190.0,198.0,201.0
3,491,267,67,50,3.14,clIscA1,162,194.29770531400968,188.0,195.0,199.0
3,631,263,68,51,2.68,clIscA1,162,196.9754343918514,191.0,198.0,199.0
3,773,261,71,52,0.2,clIscA1,162,197.07588235294116,189.0,198.0,202.0
3,901,257,71,52,0.71,clIscA1,162,193.43642611683848,186.0,194.0,200.0
3,1037,263,73,52,4.0,clIscA1,162,195.66648619382784,187.0,197.0,201.0
4,361,372,64,46,0.57,clIscA1,162,193.16244725738397,187.0,193.0,198.0
4,495,371,68,49,1.78,clIscA1,162,195.0852079072938,188.0,195.0,201.0
4,619,369,69,50,1.74,clIscA1,162,193.7655768044417,188.0,194.0,198.0
4,772,372,71,51,4.46,clIscA1,162,202.07761529808775,194.0,201.0,208.0
4,904,366,72,52,0.66,clIscA1,162,200.60845588235293,195.0,201.0,207.0
4,1036,371,70,50,3.48,clIscA1,162,193.66404358353512,187.0,195.0,198.0
5,361,476,65,46,0.44,clIscA1,162,196.96900826446281,190.0,198.0,201.0
5,495,478,66,48,2.87,clIscA1,162,197.74485049833888,191.0,198.0,203.0
5,630,478,65,49,0.89,clIscA1,162,192.36572890025576,187.0,192.0,198.0
5,770,476,68,50,3.25,clIscA1,162,197.0734114743985,191.0,198.0,199.0
5,915,472,71,51,0.4,clIscA1,162,196.60455607476635,188.0,198.0,202.0
5,1036,477,70,51,2.0,clIscA1,162,187.72271914132378,180.0,188.0,193.0
6,361,583,65,47,0.33,clIscA1,162,191.75070821529744,187.0,191.0,198.0
6,487,579,66,48,1.62,clIscA1,162,201.66318537859007,195.0,200.0,208.0
6,634,577,66,48,7.18,clIscA1,162,209.69230769230768,206.0,209.0,214.0
6,767,580,65,48,5.43,clIscA1,162,215.32386363636363,209.0,216.0,220.0
6,904,582,70,50,0.2,clIscA1,162,197.6569936157864,191.0,197.0,203.0
6,1036,581,70,49,1.43,clIscA1,162,191.6292203806016,187.0,191.0,196.0
7,381,690,64,45,0.0001,clIscA1,162,190.2733661278988,187.0,189.0,195.0
7,508,687,62,45,3.55,clIscA1,162,203.30361260568793,197.0,202.0,208.0
7,632,684,58,45,8.27,clIscA1,162,207.38225538971807,201.0,208.0,213.0
7,764,681,60,45,4.46,clIscA1,162,206.79274193548386,200.0,207.0,211.0
7,905,682,65,47,0.26,clIscA1,162,203.97278436845778,198.0,204.0,209.0
7,1019,692,67,48,1.13,clIscA1,162,177.4315589353612,170.0,178.0,181.0
8,418,802,59,41,0.0002,clIscA1,162,190.46440972222223,181.0,189.0,198.0
8,533,787,52,38,1.92,clIscA1,162,202.2434210526316,194.0,202.0,208.0
8,652,778,48,37,1.12,clIscA1,162,203.00578703703704,195.0,203.0,209.0
8,764,782,47,38,3.19,clIscA1,162,207.16565164433618,200.0,208.0,213.0
8,880,784,54,39,1.74,clIscA1,162,217.39811912225704,209.0,217.0,225.0
8,989,802,63,43,0.9,clIscA1,162,188.40352220520674,180.0,188.0,194.0
1,369,46,67,49,1.74,clIscA1,171,176.2451309603761,171.0,178.0,178.0
1,504,48,66,50,0.53,clIscA1,171,186.65761212886923,182.0,188.0,189.0
1,636,56,64,50,1.24,clIscA1,171,187.35723684210527,183.0,188.0,189.0
1,762,57,66,51,3.48,clIscA1,171,192.4672667757774,189.0,194.0,198.0
1,896,52,69,54,0.75,clIscA1,171,177.20421299005267,168.0,177.0,184.0
1,1026,44,74,54,1.1,clIscA1,171,190.97835051546392,186.0,190.0,195.0
2,364,153,65,47,1.45,clIscA1,171,184.2219178082192,178.0,184.0,188.0
2,492,158,67,50,7.0,clIscA1,171,190.4048611111111,185.0,190.0,197.0
2,631,161,70,51,3.05,clIscA1,171,201.8732394366197,194.0,201.0,208.0
2,761,162,69,52,3.29,clIscA1,171,200.03808273145108,194.0,200.0,207.0
2,902,157,71,54,0.9,clIscA1,171,189.06187845303867,182.0,189.0,194.0
2,1032,155,73,53,2.1,clIscA1,171,202.55537459283389,195.0,203.0,208.0
3,360,266,64,47,0.62,clIscA1,171,191.78560490045942,187.0,191.0,197.0
3,491,267,67,50,3.14,clIscA1,171,190.3389037433155,186.0,189.0,197.0
3,631,263,68,51,2.68,clIscA1,171,197.72884386174016,192.0,198.0,201.0
3,773,261,71,52,0.2,clIscA1,171,196.6804556354916,190.0,198.0,201.0
3,901,257,71,52,0.71,clIscA1,171,190.18426966292134,181.0,189.0,197.0
3,1037,263,72,52,4.0,clIscA1,171,191.83417085427135,185.0,191.0,198.0
4,361,372,64,46,0.57,clIscA1,171,187.98099929627023,182.0,188.0,192.0
4,495,371,68,49,1.78,clIscA1,171,191.39344262295083,186.0,190.0,198.0
4,619,369,69,50,1.74,clIscA1,171,192.4541590771099,187.0,192.0,198.0
4,771,372,72,51,4.46,clIscA1,171,200.72565864833905,191.0,200.0,208.0
4,904,366,72,52,0.66,clIscA1,171,198.24955960070463,191.0,198.0,203.0
4,1036,371,70,50,3.48,clIscA1,171,189.84826762246118,184.0,189.0,195.0
5,361,476,65,46,0.44,clIscA1,171,191.15250544662308,187.0,191.0,196.0
5,495,478,66,48,2.87,clIscA1,171,195.04536357571715,188.0,194.0,200.0
5,630,478,65,49,0.89,clIscA1,171,191.77144728225278,186.0,191.0,198.0
5,770,476,68,50,3.25,clIscA1,171,197.10555555555555,191.0,198.0,200.0
5,915,472,71,51,0.4,clIscA1,171,191.60816326530613,184.0,190.0,199.0
5,1036,477,70,51,2.0,clIscA1,171,184.85334121821407,178.0,187.0,189.0
6,361,583,65,47,0.33,clIscA1,171,186.64618644067798,179.0,188.0,191.0
6,487,579,66,48,1.62,clIscA1,171,198.87074829931973,192.0,198.0,205.0
6,634,577,66,48,7.18,clIscA1,171,208.58271935699932,201.0,208.0,213.0
6,767,580,65,48,5.43,clIscA1,171,216.34370860927152,210.0,217.0,220.0
6,904,582,70,50,0.2,clIscA1,171,191.96285548461984,185.0,192.0,197.0
6,1036,581,70,49,1.43,clIscA1,171,189.57335041639973,185.0,189.0,194.0
7,381,690,64,45,0.0001,clIscA1,171,186.48364648573417,181.0,188.0,189.0
7,508,687,62,45,3.55,clIscA1,171,198.25,190.0,198.0,206.0
7,632,684,58,45,8.27,clIscA1,171,205.7186218211649,198.0,206.0,210.0
7,764,681,60,45,4.46,clIscA1,171,207.59193548387097,201.0,208.0,211.0
7,905,682,65,47,0.26,clIscA1,171,200.37439109255394,193.0,199.0,207.0
7,1018,692,68,48,1.13,clIscA1,171,174.83386581469648,168.0,176.0,179.0
8,418,802,59,41,0.0002,clIscA1,171,188.03859649122808,180.0,188.0,194.0
8,533,787,52,38,1.92,clIscA1,171,197.8438864628821,190.0,198.0,204.0
8,652,778,48,37,1.12,clIscA1,171,201.84023668639054,194.0,201.0,208.0
8,764,782,47,38,3.19,clIscA1,171,205.255900621118,198.0,206.0,211.0
8,880,784,54,39,1.74,clIscA1,171,215.91853360488798,207.0,216.0,224.0
8,989,802,63,43,0.9,clIscA1,171,183.6617986164489,175.0,185.0,189.0
1,369,46,67,49,1.74,clIscA1,18,180.87323037323037,177.0,181.0,183.0
1,504,48,66,50,0.53,clIscA1,18,184.5453752181501,181.0,186.0,189.0
1,636,56,63,50,1.24,clIscA1,18,187.25859598853867,183.0,189.0,189.0
1,762,57,66,51,3.48,clIscA1,18,187.0415200562984,183.0,189.0,189.0
1,896,52,69,54,0.75,clIscA1,18,180.40695067264573,173.0,180.0,188.0
1,1026,44,74,54,1.1,clIscA1,18,178.9928388746803,175.0,180.0,181.0
2,364,153,65,47,1.45,clIscA1,18,190.1157082748948,187.0,190.0,193.0
2,491,158,68,50,7.0,clIscA1,18,200.7378277153558,196.0,201.0,205.0
2,631,161,70,51,3.05,clIscA1,18,196.6219512195122,190.0,197.0,202.0
2,761,162,68,52,3.29,clIscA1,18,196.6455223880597,190.0,196.0,201.0
2,902,157,71,54,0.9,clIscA1,18,188.95492957746478,182.0,189.0,193.0
2,1032,155,73,52,2.1,clIscA1,18,195.18868950516585,189.0,196.0,199.0
3,360,266,64,47,0.62,clIscA1,18,192.35281980742778,188.0,193.0,196.0
3,491,267,68,51,3.14,clIscA1,18,196.28125,190.0,196.0,200.0
3,631,263,68,51,2.68,clIscA1,18,195.60540223135644,191.0,196.0,199.0
3,773,261,70,52,0.2,clIscA1,18,190.5967460778617,184.0,190.0,195.0
3,901,257,71,52,0.71,clIscA1,18,190.86872586872587,184.0,190.0,195.0
3,1037,263,73,52,4.0,clIscA1,18,192.0974025974026,186.0,192.0,197.0
4,361,372,64,46,0.57,clIscA1,18,189.35183795948987,184.0,189.0,194.0
4,495,371,68,49,1.78,clIscA1,18,194.6211061665607,189.0,194.0,199.0
4,619,369,69,50,1.74,clIscA1,18,190.67265964042159,185.0,191.0,195.0
4,771,372,72,51,4.46,clIscA1,18,201.22508591065292,194.0,201.0,207.0
4,904,366,72,52,0.66,clIscA1,18,195.53632604843474,190.0,196.0,200.0
4,1036,371,70,50,3.48,clIscA1,18,190.61093247588425,185.0,191.0,195.0
5,361,476,65,46,0.44,clIscA1,18,192.63858695652175,188.0,193.0,196.0
5,494,478,67,49,2.87,clIscA1,18,196.44990303813833,191.0,196.0,201.0
5,630,478,66,49,0.89,clIscA1,18,190.69891095451632,184.0,190.0,195.0
5,769,476,69,50,3.25,clIscA1,18,197.97660098522167,194.0,197.0,203.0
5,915,472,71,51,0.4,clIscA1,18,190.79680365296804,184.0,190.0,196.0
5,1036,477,70,51,2.0,clIscA1,18,186.78169014084506,180.0,188.0,191.0
6,361,583,65,47,0.33,clIscA1,18,187.64468371467026,182.0,189.0,191.0
6,487,579,66,48,1.62,clIscA1,18,198.66775670372792,193.0,197.0,204.0
6,634,577,66,48,7.18,clIscA1,18,213.2685060565276,207.0,212.0,218.0
6,767,580,65,48,5.43,clIscA1,18,207.2916102841678,203.0,207.0,211.0
6,904,582,70,50,0.2,clIscA1,18,189.91833137485312,185.0,190.0,194.0
6,1036,581,70,49,1.43,clIscA1,18,190.77636363636364,186.0,191.0,195.0
7,381,690,64,45,0.0001,clIscA1,18,185.6041968162084,181.0,186.0,189.0
7,508,687,62,45,3.55,clIscA1,18,201.55183164458302,196.0,202.0,206.0
7,632,684,59,45,8.27,clIscA1,18,213.87275693311582,208.0,214.0,219.0
7,764,681,60,45,4.46,clIscA1,18,207.35192458758837,202.0,207.0,211.0
7,905,682,65,47,0.26,clIscA1,18,196.98033898305084,190.0,196.0,203.0
7,1018,692,68,48,1.13,clIscA1,18,179.54966070326958,174.0,180.0,183.0
8,418,802,59,42,0.0002,clIscA1,18,185.89655172413794,178.0,187.0,191.0
8,533,787,52,38,1.92,clIscA1,18,197.1863488624052,189.0,197.0,204.0
8,652,778,48,37,1.12,clIscA1,18,205.3965317919075,198.0,205.0,210.0
8,764,782,47,38,3.19,clIscA1,18,202.6757425742574,197.0,204.0,207.0
8,880,784,54,39,1.74,clIscA1,18,204.40518962075848,197.0,205.0,210.0
8,988,802,64,43,0.9,clIscA1,18,185.3596837944664,177.0,187.0,191.0
1,369,46,67,49,1.74,clIscA1,180,181.57258566978194,176.0,182.0,185.0
1,504,48,66,50,0.53,clIscA1,180,192.5013157894737,187.0,193.0,195.0
1,636,56,63,50,1.24,clIscA1,180,189.0159817351598,184.0,189.0,194.0
1,763,57,65,51,3.48,clIscA1,180,194.09960422163587,189.0,195.0,197.0
1,896,52,69,54,0.75,clIscA1,180,184.0096153846154,176.0,184.0,190.0
1,1026,44,74,54,1.1,clIscA1,180,195.54881266490764,191.0,195.0,199.0
2,364,153,65,47,1.45,clIscA1,180,190.1757575757576,184.0,191.0,195.0
2,492,158,67,50,7.0,clIscA1,180,195.09084924292299,190.0,195.0,199.0
2,631,161,70,51,3.05,clIscA1,180,202.43251533742333,196.0,203.0,207.0
2,761,162,68,52,3.29,clIscA1,180,202.53763440860214,195.0,203.0,207.0
2,902,157,71,54,0.9,clIscA1,180,194.5141373341027,186.0,195.0,199.0
2,1032,155,73,53,2.1,clIscA1,180,208.05227552275522,201.0,208.0,215.0
3,360,266,64,46,0.62,clIscA1,180,199.0541601255887,194.0,199.0,205.0
3,491,267,67,51,3.14,clIscA1,180,194.7484993997599,189.0,195.0,199.0
3,631,263,68,51,2.68,clIscA1,180,197.96342182890857,194.0,196.0,203.0
3,774,261,69,52,0.2,clIscA1,180,196.3943661971831,191.0,196.0,202.0
3,901,257,71,52,0.71,clIscA1,180,195.09761508596785,186.0,195.0,202.0
3,1037,263,73,52,4.0,clIscA1,180,197.2827256425583,189.0,197.0,205.0
4,361,372,64,46,0.57,clIscA1,180,195.1818181818182,189.0,195.0,200.0
4,495,371,68,49,1.78,clIscA1,180,195.86666666666667,190.0,195.0,202.0
4,619,369,69,50,1.74,clIscA1,180,194.14909544603867,187.0,195.0,198.0
4,772,372,71,51,4.46,clIscA1,180,202.54112308564947,194.0,202.0,209.0
4,904,366,72,52,0.66,clIscA1,180,203.31693683622134,196.0,205.0,208.0
4,1036,371,70,50,3.48,clIscA1,180,195.11707905853953,189.0,195.0,199.0
5,361,476,65,46,0.44,clIscA1,180,198.24663359319632,193.0,198.0,204.0
5,495,478,66,48,2.87,clIscA1,180,199.43107932379715,194.0,198.0,206.0
5,630,478,65,49,0.89,clIscA1,180,192.5360962566845,185.0,192.0,198.0
5,770,476,68,49,3.25,clIscA1,180,196.84506172839505,193.0,196.0,202.0
5,915,472,71,51,0.4,clIscA1,180,197.1138872748402,188.0,196.0,205.0
5,1036,477,70,51,2.0,clIscA1,180,190.34267734553777,183.0,191.0,195.0
6,361,583,65,47,0.33,clIscA1,180,193.8588567395907,186.0,195.0,199.0
6,487,579,66,48,1.62,clIscA1,180,203.2985877605918,195.0,204.0,209.0
6,634,577,66,48,7.18,clIscA1,180,208.9339686861811,205.0,208.0,215.0
6,767,580,65,48,5.43,clIscA1,180,218.43402777777777,213.0,217.0,224.0
6,904,582,70,50,0.2,clIscA1,180,196.7779751332149,191.0,196.0,203.0
6,1036,581,70,49,1.43,clIscA1,180,194.6189349112426,188.0,195.0,198.0
7,381,690,64,45,0.0001,clIscA1,180,192.0182841068917,185.0,193.0,195.0
7,508,687,62,45,3.55,clIscA1,180,204.20077519379845,196.0,205.0,210.0
7,632,684,58,45,8.27,clIscA1,180,206.43431855500822,200.0,206.0,212.0
7,764,681,60,45,4.46,clIscA1,180,208.26530612244898,201.0,208.0,214.0
7,905,682,65,47,0.26,clIscA1,180,204.74216027874564,196.0,205.0,210.0
7,1019,692,67,48,1.13,clIscA1,180,180.60978670012548,174.0,181.0,185.0
8,418,802,59,41,0.0002,clIscA1,180,191.96498719043552,184.0,193.0,196.0
8,533,787,52,38,1.92,clIscA1,180,202.31339977851607,194.0,203.0,209.0
8,652,778,48,37,1.12,clIscA1,180,204.1375464684015,195.0,205.0,212.0
8,764,782,47,38,3.19,clIscA1,180,209.74671445639189,203.0,209.0,216.0
8,880,784,54,39,1.74,clIscA1,180,222.00197044334976,213.0,222.0,228.0
8,989,802,63,43,0.9,clIscA1,180,189.2325581395349,180.0,190.0,195.0
1,369,46,66,49,1.74,clIscA1,189,175.4266917293233,173.0,175.0,177.0
1,504,48,66,50,0.53,clIscA1,189,185.77777777777777,183.0,186.0,189.0
1,636,56,63,50,1.24,clIscA1,189,188.72869225764475,184.0,188.0,193.0
1,762,57,66,51,3.48,clIscA1,189,194.54200884396715,190.0,195.0,197.0
1,896,52,69,54,0.75,clIscA1,189,179.19627192982455,172.0,178.0,185.0
1,1026,44,74,54,1.1,clIscA1,189,193.85240464344943,189.0,195.0,196.0
2,364,154,65,46,1.45,clIscA1,189,184.97731958762887,181.0,185.0,187.0
2,492,158,67,50,7.0,clIscA1,189,191.52083333333334,185.0,192.0,195.0
2,631,161,70,51,3.05,clIscA1,189,203.52823315118397,195.0,204.0,209.0
2,761,162,69,52,3.29,clIscA1,189,202.97609085475193,195.0,205.0,207.0
2,902,157,71,53,0.9,clIscA1,189,190.9142857142857,185.0,191.0,195.0
2,1032,155,73,52,2.1,clIscA1,189,204.29,196.0,205.0,209.0
3,360,266,64,47,0.62,clIscA1,189,193.72494669509595,187.0,195.0,196.0
3,491,267,67,51,3.14,clIscA1,189,191.16826347305388,185.0,192.0,196.0
3,631,263,68,51,2.68,clIscA1,189,198.3056768558952,194.0,197.0,204.0
3,773,261,71,52,0.2,clIscA1,189,197.75221238938053,193.0,197.0,203.0
3,901,257,71,52,0.71,clIscA1,189,191.42960489705064,184.0,192.0,197.0
3,1037,263,72,52,4.0,clIscA1,189,192.96924766611752,185.0,194.0,199.0
4,361,372,63,46,0.57,clIscA1,189,188.90895953757226,184.0,188.0,195.0
4,495,371,68,49,1.78,clIscA1,189,192.8706338939198,185.0,194.0,198.0
4,619,369,69,50,1.74,clIscA1,189,193.54728492983526,186.0,194.0,199.0
4,772,372,71,51,4.46,clIscA1,189,201.86397268070576,194.0,201.0,208.0
4,904,366,72,52,0.66,clIscA1,189,199.1457174638487,193.0,198.0,205.0
4,1036,371,70,50,3.48,clIscA1,189,191.6366330764671,185.0,193.0,195.0
5,361,476,65,46,0.44,clIscA1,189,193.69817927170868,187.0,195.0,198.0
5,495,478,66,48,2.87,clIscA1,189,196.3256880733945,189.0,195.0,202.0
5,630,478,66,49,0.89,clIscA1,189,193.04441453566622,186.0,194.0,198.0
5,770,476,68,50,3.25,clIscA1,189,197.70233702337023,194.0,196.0,202.0
5,915,472,71,51,0.4,clIscA1,189,193.61211415259174,185.0,194.0,200.0
5,1036,477,70,51,2.0,clIscA1,189,185.20247678018575,179.0,185.0,191.0
6,361,583,65,47,0.33,clIscA1,189,188.99379310344827,183.0,188.0,195.0
6,487,579,66,48,1.62,clIscA1,189,200.11665586519766,194.0,198.0,206.0
6,634,577,66,48,7.18,clIscA1,189,210.1417859577369,205.0,209.0,216.0
6,767,580,65,48,5.43,clIscA1,189,218.87437544610992,214.0,218.0,225.0
6,904,582,70,50,0.2,clIscA1,189,193.6605504587156,187.0,194.0,199.0
6,1036,581,70,49,1.43,clIscA1,189,190.02029520295204,184.0,190.0,195.0
7,381,690,64,45,0.0001,clIscA1,189,187.07720057720059,184.0,186.0,191.0
7,508,687,62,44,3.55,clIscA1,189,199.69389373513084,193.0,198.0,206.0
7,632,685,58,44,8.27,clIscA1,189,206.02373158756137,198.0,206.0,211.0
7,764,681,60,45,4.46,clIscA1,189,209.0860820595334,205.0,209.0,213.0
7,905,682,65,47,0.26,clIscA1,189,201.77956613016096,194.0,202.0,208.0
7,1019,692,67,48,1.13,clIscA1,189,175.42810880829015,170.0,175.0,181.0
8,418,802,59,42,0.0002,clIscA1,189,189.14350590372388,181.0,189.0,195.0
8,533,787,52,38,1.92,clIscA1,189,199.61226725082147,191.0,199.0,206.0
8,652,778,48,37,1.12,clIscA1,189,203.7514863258026,195.0,205.0,209.0
8,764,782,47,38,3.19,clIscA1,189,208.01294117647058,201.0,208.0,212.0
8,880,784,54,39,1.74,clIscA1,189,219.59037328094303,210.0,219.0,226.0
8,989,802,63,43,0.9,clIscA1,189,185.3628389154705,177.0,185.0,192.0
1,369,46,67,49,1.74,clIscA1,198,175.6977806788512,173.0,175.0,179.0
1,504,48,66,50,0.53,clIscA1,198,185.0064267352185,182.0,185.0,187.0
1,636,56,63,50,1.24,clIscA1,198,184.1002621231979,179.0,185.0,186.0
1,762,57,65,51,3.48,clIscA1,198,189.84057971014494,186.0,191.0,195.0
1,896,52,69,54,0.75,clIscA1,198,177.74418604651163,170.0,176.0,185.0
1,1026,44,74,54,1.1,clIscA1,198,192.88179419525065,187.0,194.0,195.0
2,364,153,65,47,1.45,clIscA1,198,184.67098092643053,180.0,185.0,187.0
2,492,158,67,50,7.0,clIscA1,198,187.69708994708995,183.0,187.0,193.0
2,631,161,70,51,3.05,clIscA1,198,196.95339233038348,191.0,197.0,202.0
2,761,162,68,52,3.29,clIscA1,198,196.4366529169122,192.0,195.0,201.0
2,902,157,71,54,0.9,clIscA1,198,188.0721096543504,183.0,188.0,194.0
2,1032,155,73,53,2.1,clIscA1,198,203.26070663811564,195.0,205.0,208.0
3,360,266,63,47,0.62,clIscA1,198,193.68296089385476,188.0,195.0,196.0
3,491,267,67,51,3.14,clIscA1,198,187.24454428754814,184.0,186.0,193.0
3,631,263,68,51,2.68,clIscA1,198,192.1298377028714,185.0,193.0,195.0
3,774,260,70,53,0.2,clIscA1,198,192.26510263929617,185.0,194.0,196.0
3,901,257,71,52,0.71,clIscA1,198,188.55395683453239,182.0,187.0,195.0
3,1037,263,73,52,4.0,clIscA1,198,191.12450925406617,184.0,193.0,196.0
4,361,372,64,46,0.57,clIscA1,198,187.7024106400665,183.0,187.0,195.0
4,495,371,68,49,1.78,clIscA1,198,188.46488502175265,184.0,187.0,195.0
4,619,369,69,50,1.74,clIscA1,198,188.16431637032494,183.0,187.0,193.0
4,772,372,71,51,4.46,clIscA1,198,195.5142857142857,187.0,195.0,203.0
4,904,366,72,52,0.66,clIscA1,198,196.47012841987717,190.0,196.0,202.0
4,1036,371,70,50,3.48,clIscA1,198,189.897146254459,184.0,190.0,195.0
5,361,476,65,46,0.44,clIscA1,198,193.04084411164058,186.0,194.0,197.0
5,494,478,67,48,2.87,clIscA1,198,192.61750841750842,185.0,193.0,197.0
5,630,478,65,49,0.89,clIscA1,198,186.71631685849695,181.0,186.0,192.0
5,770,476,68,49,3.25,clIscA1,198,191.6003775959723,185.0,192.0,195.0
5,915,472,71,51,0.4,clIscA1,198,191.31988636363636,184.0,191.0,197.0
5,1036,477,70,51,2.0,clIscA1,198,184.66092636579572,176.0,185.0,189.0
6,361,583,65,47,0.33,clIscA1,198,188.06694560669456,183.0,187.0,194.0
6,487,579,66,48,1.62,clIscA1,198,196.03004005340455,188.0,195.0,203.0
6,634,577,65,48,7.18,clIscA1,198,201.33467741935485,195.0,201.0,207.0
6,767,580,65,48,5.43,clIscA1,198,213.14627285513362,206.0,213.0,217.0
6,904,582,70,50,0.2,clIscA1,198,192.57897897897897,185.0,192.0,198.0
6,1036,581,70,49,1.43,clIscA1,198,187.9284447072738,183.0,187.0,193.0
7,381,690,64,45,0.0001,clIscA1,198,185.6937631394534,183.0,185.0,188.0
7,508,687,62,45,3.55,clIscA1,198,196.31377151799688,189.0,195.0,203.0
7,632,685,58,44,8.27,clIscA1,198,198.79374471682164,192.0,198.0,205.0
7,764,681,60,45,4.46,clIscA1,198,202.7472353870458,196.0,203.0,207.0
7,905,682,65,47,0.26,clIscA1,198,199.8555632342778,194.0,198.0,206.0
7,1019,692,67,48,1.13,clIscA1,198,174.9916720051249,168.0,175.0,180.0
8,418,802,59,42,0.0002,clIscA1,198,186.7861936720997,179.0,187.0,194.0
8,533,787,51,38,1.92,clIscA1,198,195.82800441014334,188.0,195.0,203.0
8,652,778,48,37,1.12,clIscA1,198,197.37470997679813,190.0,197.0,204.0
8,764,782,47,38,3.19,clIscA1,198,205.12338425381904,197.0,206.0,210.0
8,880,784,54,39,1.74,clIscA1,198,218.21875,209.0,217.0,226.0
8,989,802,63,43,0.9,clIscA1,198,182.8078125,176.0,184.0,187.0
1,369,46,66,49,1.74,clIscA1,207,177.07230657989876,173.0,178.0,181.0
1,504,48,66,50,0.53,clIscA1,207,190.8671926364234,185.0,193.0,193.0
1,636,56,63,50,1.24,clIscA1,207,187.94901960784313,184.0,192.0,193.0
1,762,57,66,51,3.48,clIscA1,207,198.11721611721612,194.0,199.0,204.0
1,896,52,69,54,0.75,clIscA1,207,180.37224538415722,172.0,180.0,186.0
1,1026,44,74,54,1.1,clIscA1,207,197.66123982467127,192.0,199.0,204.0
2,364,153,65,47,1.45,clIscA1,207,186.08314606741573,181.0,186.0,192.0
2,492,159,67,49,7.0,clIscA1,207,193.8091982597887,187.0,193.0,199.0
2,631,161,70,51,3.05,clIscA1,207,204.9903206291591,196.0,205.0,211.0
2,761,162,68,52,3.29,clIscA1,207,205.01513317191282,198.0,204.0,211.0
2,902,157,71,54,0.9,clIscA1,207,192.86449399656948,186.0,193.0,197.0
2,1032,155,73,53,2.1,clIscA1,207,206.39299867899604,200.0,207.0,214.0
3,360,266,64,47,0.62,clIscA1,207,195.78811739441662,192.0,195.0,201.0
3,491,267,67,50,3.14,clIscA1,207,193.18669920683342,186.0,193.0,198.0
3,631,263,68,51,2.68,clIscA1,207,200.61557177615572,193.0,201.0,204.0
3,773,261,71,52,0.2,clIscA1,207,200.77901524032825,193.0,201.0,206.0
3,901,257,71,52,0.71,clIscA1,207,193.05738636363637,183.0,193.0,200.0
3,1037,263,72,52,4.0,clIscA1,207,194.90726520968695,187.0,195.0,203.0
4,361,372,64,46,0.57,clIscA1,207,192.05555555555554,184.0,193.0,196.0
4,495,371,68,49,1.78,clIscA1,207,194.22696766320928,187.0,193.0,200.0
