,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
6,634,577,66,48,7.18,clIscA1,54,216.8553076402975,211.0,216.0,222.0
6,767,580,65,48,5.43,clIscA1,54,215.2456258411844,209.0,215.0,220.0
6,904,582,70,50,0.2,clIscA1,54,196.36754587155963,190.0,196.0,202.0
6,1036,581,70,49,1.43,clIscA1,54,195.95977722772278,190.0,197.0,200.0
7,381,690,64,45,0.0001,clIscA1,54,190.81565836298932,187.0,190.0,194.0
7,508,687,62,45,3.55,clIscA1,54,206.65590551181103,201.0,207.0,213.0
7,632,684,58,45,8.27,clIscA1,54,216.06473029045642,210.0,216.0,221.0
7,764,681,60,45,4.46,clIscA1,54,212.88934764657307,208.0,213.0,217.0
7,905,682,65,47,0.26,clIscA1,54,202.95128740431454,197.0,202.0,209.0
7,1018,692,68,48,1.13,clIscA1,54,182.46128822381263,177.0,182.0,187.0
8,418,802,59,42,0.0002,clIscA1,54,190.29187071498532,183.0,190.0,198.0
8,533,787,52,38,1.92,clIscA1,54,201.08779443254818,192.0,201.0,207.0
8,652,778,48,37,1.12,clIscA1,54,204.57038834951456,196.0,205.0,212.0
8,764,782,47,38,3.19,clIscA1,54,204.00481347773766,196.0,205.0,210.0
8,880,784,54,39,1.74,clIscA1,54,210.19825072886297,201.0,210.0,217.0
8,989,802,63,43,0.9,clIscA1,54,188.8003108003108,180.0,189.0,195.0
1,369,46,67,49,1.74,clIscA1,63,178.08199121522694,175.0,179.0,182.0
1,504,48,66,50,0.53,clIscA1,63,185.46253602305475,182.0,186.0,190.0
1,636,56,63,50,1.24,clIscA1,63,185.3929515418502,182.0,187.0,190.0
1,762,57,66,51,3.48,clIscA1,63,188.91398514851485,184.0,190.0,191.0
1,895,52,70,54,0.75,clIscA1,63,180.27828054298644,174.0,180.0,187.0
1,1026,44,74,54,1.1,clIscA1,63,181.3132530120482,177.0,182.0,184.0
2,364,153,65,47,1.45,clIscA1,63,186.79763560500695,182.0,187.0,190.0
2,491,158,68,50,7.0,clIscA1,63,197.9412890874282,191.0,199.0,202.0
2,631,161,70,51,3.05,clIscA1,63,198.98158803222094,191.0,199.0,204.0
2,760,162,70,52,3.29,clIscA1,63,199.03488372093022,191.0,199.0,204.0
2,902,157,71,54,0.9,clIscA1,63,190.43490619670268,183.0,190.0,195.0
2,1032,155,73,53,2.1,clIscA1,63,197.06468716861082,190.0,198.0,202.0
3,360,266,64,47,0.62,clIscA1,63,191.31578947368422,188.0,191.0,195.0
3,491,267,68,51,3.14,clIscA1,63,194.43753771876885,189.0,193.0,199.0
3,631,263,68,51,2.68,clIscA1,63,196.80466288594832,190.0,198.0,200.0
3,773,261,71,52,0.2,clIscA1,63,193.4179366940211,188.0,193.0,199.0
3,901,257,71,52,0.71,clIscA1,63,191.2139303482587,184.0,190.0,197.0
3,1037,263,72,52,4.0,clIscA1,63,191.4898210980876,183.0,191.0,198.0
4,361,372,64,46,0.57,clIscA1,63,188.98009950248758,183.0,189.0,193.0
4,495,371,68,49,1.78,clIscA1,63,193.54732254047323,188.0,193.0,199.0
4,619,369,69,50,1.74,clIscA1,63,192.3062200956938,187.0,191.0,198.0
4,771,372,72,51,4.46,clIscA1,63,201.8829908675799,194.0,201.0,208.0
4,904,366,72,52,0.66,clIscA1,63,197.28271028037383,190.0,199.0,202.0
4,1036,371,70,50,3.48,clIscA1,63,190.12264150943398,185.0,190.0,193.0
5,361,476,65,46,0.44,clIscA1,63,191.58333333333334,186.0,191.0,196.0
5,494,478,67,48,2.87,clIscA1,63,196.60078791858174,190.0,197.0,202.0
5,630,478,66,49,0.89,clIscA1,63,192.1691129546905,186.0,192.0,198.0
5,770,476,68,50,3.25,clIscA1,63,198.1675062972292,191.0,199.0,202.0
5,915,472,71,51,0.4,clIscA1,63,191.60194174757282,184.0,191.0,198.0
5,1036,477,70,51,2.0,clIscA1,63,185.15656268393172,179.0,185.0,190.0
6,361,583,65,47,0.33,clIscA1,63,186.74597620713786,180.0,188.0,191.0
6,487,579,66,48,1.62,clIscA1,63,200.6518723994452,194.0,200.0,207.0
6,634,577,66,48,7.18,clIscA1,63,212.54183813443072,207.0,212.0,217.0
6,767,580,65,48,5.43,clIscA1,63,210.83445491251683,206.0,210.0,215.0
6,904,582,70,50,0.2,clIscA1,63,190.31891580161476,184.0,190.0,195.0
6,1036,581,70,49,1.43,clIscA1,63,189.06966707768188,184.0,189.0,193.0
7,381,690,64,45,0.0001,clIscA1,63,184.23186119873816,181.0,184.0,189.0
7,508,687,62,45,3.55,clIscA1,63,202.42868039664378,194.0,202.0,208.0
7,632,684,59,45,8.27,clIscA1,63,211.98940505297475,206.0,212.0,217.0
7,764,681,60,45,4.46,clIscA1,63,206.79547359597652,201.0,207.0,211.0
7,905,682,65,47,0.26,clIscA1,63,197.89099859353024,190.0,199.0,204.0
7,1019,692,67,48,1.13,clIscA1,63,177.800799467022,172.0,179.0,182.0
8,418,802,59,41,0.0002,clIscA1,63,185.24495412844036,177.0,187.0,190.0
8,533,787,52,38,1.92,clIscA1,63,196.99891891891892,189.0,198.0,203.0
8,652,778,48,37,1.12,clIscA1,63,201.7076923076923,194.0,202.0,207.0
8,764,782,47,38,3.19,clIscA1,63,201.4017094017094,196.0,201.0,206.0
8,880,784,54,39,1.74,clIscA1,63,206.081592039801,198.0,207.0,212.0
8,989,802,63,43,0.9,clIscA1,63,182.95535026943804,175.0,183.0,189.0
1,369,46,66,49,1.74,clIscA1,72,183.7641060503059,180.0,184.0,187.0
1,504,48,66,50,0.53,clIscA1,72,191.4391672088484,187.0,191.0,195.0
1,636,56,64,50,1.24,clIscA1,72,191.41985428051,188.0,193.0,197.0
1,762,57,66,51,3.48,clIscA1,72,191.8884924174844,188.0,194.0,197.0
1,896,52,69,54,0.75,clIscA1,72,184.53581500282007,177.0,184.0,191.0
1,1026,44,74,54,1.1,clIscA1,72,187.9973656480506,184.0,188.0,191.0
2,364,154,65,46,1.45,clIscA1,72,193.2538569424965,188.0,193.0,197.0
2,491,158,68,50,7.0,clIscA1,72,204.14930991217065,198.0,204.0,208.0
2,631,161,70,51,3.05,clIscA1,72,204.32597014925372,198.0,204.0,209.0
2,761,162,68,52,3.29,clIscA1,72,202.7884726224784,197.0,203.0,206.0
2,902,157,71,54,0.9,clIscA1,72,194.01733780760625,188.0,195.0,199.0
2,1032,155,73,53,2.1,clIscA1,72,203.19124797406806,196.0,204.0,207.0
3,360,266,64,47,0.62,clIscA1,72,198.16491963661775,193.0,197.0,202.0
3,491,267,68,51,3.14,clIscA1,72,200.46268656716418,196.0,199.0,205.0
3,631,263,68,51,2.68,clIscA1,72,201.16851168511684,197.0,201.0,205.0
3,774,261,70,52,0.2,clIscA1,72,197.15402298850574,190.0,197.0,202.0
3,901,257,71,52,0.71,clIscA1,72,195.95429208472686,187.0,197.0,202.0
3,1037,263,73,52,4.0,clIscA1,72,197.73473053892215,189.0,198.0,204.0
4,361,372,64,46,0.57,clIscA1,72,195.64956647398844,189.0,197.0,199.0
4,495,371,68,49,1.78,clIscA1,72,199.89027431421445,194.0,199.0,205.0
4,619,369,69,50,1.74,clIscA1,72,195.8575929426591,188.0,196.0,201.0
4,771,372,72,51,4.46,clIscA1,72,205.7079953650058,199.0,205.0,212.0
4,904,366,72,52,0.66,clIscA1,72,202.34883720930233,196.0,203.0,206.0
4,1036,371,70,50,3.48,clIscA1,72,195.83272727272728,189.0,197.0,200.0
5,361,476,65,46,0.44,clIscA1,72,198.32425068119892,193.0,198.0,203.0
5,495,478,66,48,2.87,clIscA1,72,201.90619017230375,197.0,202.0,206.0
5,630,478,66,49,0.89,clIscA1,72,195.60534898891063,189.0,196.0,200.0
5,770,476,68,50,3.25,clIscA1,72,202.45987654320987,197.0,203.0,205.0
5,915,472,71,51,0.4,clIscA1,72,196.7040143798682,189.0,197.0,203.0
5,1036,477,70,51,2.0,clIscA1,72,192.2149855907781,185.0,192.0,197.0
6,361,583,65,47,0.33,clIscA1,72,193.3347222222222,187.0,194.0,198.0
6,487,579,66,48,1.62,clIscA1,72,203.59084880636604,197.0,204.0,209.0
6,634,577,66,48,7.18,clIscA1,72,216.83760107816713,213.0,216.0,221.0
6,767,580,65,48,5.43,clIscA1,72,216.1871921182266,211.0,216.0,221.0
6,904,582,70,50,0.2,clIscA1,72,197.25091799265607,191.0,197.0,202.0
6,1036,581,70,49,1.43,clIscA1,72,196.66243961352657,190.0,197.0,200.0
7,381,690,64,45,0.0001,clIscA1,72,191.93894736842105,187.0,191.0,197.0
7,508,687,62,45,3.55,clIscA1,72,206.9648854961832,200.0,205.0,213.0
7,632,684,59,45,8.27,clIscA1,72,214.2464612822648,207.0,214.0,220.0
7,764,681,60,45,4.46,clIscA1,72,213.2462686567164,207.0,214.0,218.0
7,905,682,65,47,0.26,clIscA1,72,203.46051712089448,197.0,203.0,209.0
7,1019,692,67,48,1.13,clIscA1,72,182.8603896103896,176.0,182.0,188.0
8,418,802,59,42,0.0002,clIscA1,72,192.05762411347519,184.0,193.0,197.0
8,533,787,52,38,1.92,clIscA1,72,202.3495145631068,193.0,202.0,209.0
8,652,778,48,37,1.12,clIscA1,72,204.3056206088993,196.0,205.0,210.0
8,764,782,47,38,3.19,clIscA1,72,203.36974789915968,198.0,204.0,208.0
8,880,784,54,39,1.74,clIscA1,72,209.57961165048545,201.0,209.0,216.0
8,989,802,63,43,0.9,clIscA1,72,187.97337770382694,181.0,188.0,195.0
1,369,46,67,49,1.74,clIscA1,81,180.2555066079295,176.0,180.0,183.0
1,504,48,66,50,0.53,clIscA1,81,187.4841628959276,184.0,188.0,189.0
1,636,56,63,50,1.24,clIscA1,81,186.95090439276487,183.0,188.0,189.0
1,762,57,66,51,3.48,clIscA1,81,191.02864417568426,187.0,191.0,195.0
1,896,52,69,54,0.75,clIscA1,81,180.89048672566372,173.0,180.0,187.0
1,1026,44,74,54,1.1,clIscA1,81,183.26049300466354,179.0,185.0,188.0
2,364,153,65,47,1.45,clIscA1,81,187.92753623188406,184.0,188.0,192.0
2,491,158,68,50,7.0,clIscA1,81,197.7305053025577,191.0,197.0,203.0
2,631,161,70,51,3.05,clIscA1,81,198.73427471116815,192.0,199.0,204.0
2,761,162,68,52,3.29,clIscA1,81,200.41695702671313,194.0,200.0,205.0
2,902,157,71,54,0.9,clIscA1,81,191.02433747971875,186.0,190.0,196.0
2,1032,155,73,53,2.1,clIscA1,81,198.54730158730158,192.0,199.0,205.0
3,360,266,63,47,0.62,clIscA1,81,193.61586638830897,188.0,194.0,197.0
3,491,267,68,51,3.14,clIscA1,81,195.02680798004988,188.0,196.0,199.0
3,631,263,68,51,2.68,clIscA1,81,197.3545069570478,193.0,197.0,200.0
3,773,261,71,52,0.2,clIscA1,81,195.47505800464037,188.0,196.0,200.0
3,901,257,71,52,0.71,clIscA1,81,192.26402266288952,185.0,191.0,198.0
3,1037,263,72,52,4.0,clIscA1,81,193.23677032187672,187.0,194.0,198.0
4,361,372,64,46,0.57,clIscA1,81,189.53445747800586,185.0,189.0,194.0
4,495,371,68,49,1.78,clIscA1,81,195.13717085119413,188.0,196.0,200.0
4,619,369,69,50,1.74,clIscA1,81,193.2021595680864,187.0,193.0,198.0
4,771,372,72,51,4.46,clIscA1,81,202.47235023041475,195.0,202.0,209.0
4,904,366,72,52,0.66,clIscA1,81,198.16489063376332,191.0,198.0,203.0
4,1036,371,70,50,3.48,clIscA1,81,191.98231132075472,186.0,192.0,197.0
5,361,476,65,46,0.44,clIscA1,81,193.46662030598054,187.0,194.0,198.0
5,494,478,67,48,2.87,clIscA1,81,197.29059278350516,191.0,197.0,203.0
5,630,478,66,49,0.89,clIscA1,81,192.7658186562296,187.0,192.0,198.0
5,769,476,69,50,3.25,clIscA1,81,198.38456549935148,195.0,198.0,203.0
5,915,472,71,51,0.4,clIscA1,81,192.0529761904762,184.0,192.0,198.0
5,1036,477,70,51,2.0,clIscA1,81,186.5509592326139,180.0,188.0,191.0
6,361,583,65,47,0.33,clIscA1,81,186.78815331010452,180.0,188.0,191.0
6,487,579,66,48,1.62,clIscA1,81,201.43421052631578,197.0,200.0,206.0
6,634,577,66,48,7.18,clIscA1,81,214.02599179206567,206.0,214.0,219.0
6,767,580,65,48,5.43,clIscA1,81,212.40674466620786,205.0,213.0,217.0
6,904,582,70,50,0.2,clIscA1,81,191.68242074927954,186.0,191.0,197.0
6,1036,581,70,49,1.43,clIscA1,81,190.63791008505467,186.0,190.0,195.0
7,381,690,64,45,0.0001,clIscA1,81,184.942238267148,180.0,186.0,188.0
7,508,687,62,45,3.55,clIscA1,81,201.96870229007632,196.0,201.0,207.0
7,632,684,59,45,8.27,clIscA1,81,212.8647106764466,206.0,213.0,217.0
7,764,681,60,45,4.46,clIscA1,81,205.91714053614947,199.0,206.0,211.0
7,905,682,65,47,0.26,clIscA1,81,198.11974789915968,191.0,197.0,203.0
7,1018,692,68,48,1.13,clIscA1,81,178.8802729528536,171.0,180.0,183.0
8,418,802,59,42,0.0002,clIscA1,81,187.07849829351537,180.0,187.0,193.0
8,533,787,52,38,1.92,clIscA1,81,198.94011299435027,192.0,199.0,205.0
8,652,778,48,37,1.12,clIscA1,81,201.61158021712907,194.0,202.0,207.0
8,764,782,47,38,3.19,clIscA1,81,201.53729603729604,195.0,201.0,207.0
8,880,784,54,39,1.74,clIscA1,81,209.12007874015748,201.0,209.0,216.0
8,989,802,63,43,0.9,clIscA1,81,184.48560311284047,176.0,185.0,189.0
1,369,45,67,50,1.74,clIscA1,9,176.90299479166666,173.0,177.0,180.0
1,504,48,66,50,0.53,clIscA1,9,185.00829493087556,182.0,187.0,189.0
1,636,56,64,50,1.24,clIscA1,9,184.3528336380256,181.0,186.0,189.0
1,762,57,66,51,3.48,clIscA1,9,184.60714285714286,182.0,186.0,189.0
1,895,52,70,55,0.75,clIscA1,9,178.72798216276476,172.0,179.0,186.0
1,1026,44,74,54,1.1,clIscA1,9,176.61073825503357,173.0,177.0,181.0
2,364,153,65,47,1.45,clIscA1,9,188.11348005502063,183.0,189.0,191.0
2,491,158,68,50,7.0,clIscA1,9,201.01765447667086,195.0,202.0,206.0
2,631,161,70,51,3.05,clIscA1,9,196.4833729216152,190.0,196.0,202.0
2,760,162,70,52,3.29,clIscA1,9,197.10123602118892,191.0,196.0,202.0
2,902,157,71,54,0.9,clIscA1,9,188.63425175580767,181.0,189.0,193.0
2,1032,155,73,53,2.1,clIscA1,9,193.68199026500812,188.0,194.0,197.0
3,360,266,64,47,0.62,clIscA1,9,190.35891812865498,187.0,190.0,194.0
3,491,267,68,51,3.14,clIscA1,9,196.38437693738376,190.0,196.0,201.0
3,631,263,68,51,2.68,clIscA1,9,195.35541795665634,191.0,196.0,198.0
3,773,261,71,52,0.2,clIscA1,9,191.07122507122506,186.0,190.0,195.0
3,901,257,72,52,0.71,clIscA1,9,190.24475920679888,183.0,190.0,195.0
3,1037,263,72,52,4.0,clIscA1,9,190.5230352303523,182.0,190.0,195.0
4,361,372,64,46,0.57,clIscA1,9,189.0071479628306,183.0,189.0,193.0
4,495,371,68,49,1.78,clIscA1,9,195.13876789047916,189.0,195.0,201.0
4,619,369,69,50,1.74,clIscA1,9,190.8351920693928,186.0,190.0,195.0
4,771,372,72,51,4.46,clIscA1,9,201.26822323462414,194.0,201.0,207.0
4,904,366,72,52,0.66,clIscA1,9,195.26496223126088,190.0,196.0,199.0
4,1036,371,70,50,3.48,clIscA1,9,189.55575539568346,184.0,190.0,193.0
5,361,476,65,46,0.44,clIscA1,9,190.12767475035665,186.0,190.0,195.0
5,494,478,67,48,2.87,clIscA1,9,196.6646903820817,191.0,196.0,202.0
5,630,478,66,49,0.89,clIscA1,9,191.4644913627639,185.0,191.0,196.0
5,769,476,69,50,3.25,clIscA1,9,197.5980198019802,195.0,197.0,202.0
5,915,472,71,51,0.4,clIscA1,9,190.51083032490973,183.0,190.0,196.0
5,1036,477,70,51,2.0,clIscA1,9,185.0438648488441,178.0,186.0,189.0
6,361,583,65,47,0.33,clIscA1,9,185.98446995273463,180.0,186.0,191.0
6,487,579,66,48,1.62,clIscA1,9,199.2401055408971,194.0,198.0,204.0
6,634,577,66,48,7.18,clIscA1,9,213.73432231962238,208.0,213.0,219.0
6,767,580,65,48,5.43,clIscA1,9,207.4782025486251,202.0,208.0,211.0
6,904,582,70,50,0.2,clIscA1,9,190.0665529010239,185.0,190.0,194.0
6,1036,581,70,49,1.43,clIscA1,9,189.61181434599155,184.0,189.0,193.0
7,381,690,64,45,0.0001,clIscA1,9,184.05354558610708,180.0,183.0,189.0
7,508,687,62,45,3.55,clIscA1,9,201.81774580335733,196.0,203.0,208.0
7,632,684,59,45,8.27,clIscA1,9,212.61066878980893,205.0,212.0,218.0
7,764,681,60,45,4.46,clIscA1,9,205.79807692307693,199.0,206.0,210.0
7,905,682,65,47,0.26,clIscA1,9,196.75306859205776,190.0,196.0,202.0
7,1018,692,68,48,1.13,clIscA1,9,178.6331689272503,173.0,180.0,181.0
8,418,802,59,42,0.0002,clIscA1,9,184.23797250859107,176.0,185.0,189.0
8,533,787,52,38,1.92,clIscA1,9,192.33658008658008,184.0,192.0,198.0
8,652,778,48,37,1.12,clIscA1,9,192.8508353221957,185.0,193.0,199.0
8,764,782,47,38,3.19,clIscA1,9,188.49708963911525,182.0,189.0,193.0
8,880,784,54,39,1.74,clIscA1,9,196.4735294117647,189.0,196.0,204.0
8,989,802,63,43,0.9,clIscA1,9,185.68571428571428,177.0,186.0,190.0
1,369,46,67,49,1.74,clIscA1,90,183.33113890717578,178.0,184.0,186.0
1,504,48,66,50,0.53,clIscA1,90,192.83203125,188.0,194.0,195.0
1,636,56,63,50,1.24,clIscA1,90,190.5699888017917,187.0,193.0,195.0
1,762,57,65,51,3.48,clIscA1,90,193.50066137566137,188.0,195.0,196.0
1,896,52,69,54,0.75,clIscA1,90,184.20607122008172,176.0,185.0,193.0
1,1026,44,74,54,1.1,clIscA1,90,189.856,185.0,191.0,195.0
2,364,153,65,47,1.45,clIscA1,90,194.23492723492723,188.0,195.0,197.0
2,491,158,68,50,7.0,clIscA1,90,203.9920424403183,198.0,204.0,208.0
2,631,161,70,51,3.05,clIscA1,90,203.67737948084056,197.0,204.0,208.0
2,761,162,68,52,3.29,clIscA1,90,203.03429923122414,196.0,204.0,207.0
2,902,157,71,53,0.9,clIscA1,90,194.70780298837852,187.0,195.0,200.0
2,1032,155,73,52,2.1,clIscA1,90,204.55053042992742,197.0,204.0,210.0
3,360,266,64,47,0.62,clIscA1,90,199.62994960403168,195.0,200.0,204.0
3,491,267,67,51,3.14,clIscA1,90,200.42168674698794,194.0,200.0,205.0
3,631,263,68,51,2.68,clIscA1,90,200.15408038976858,195.0,200.0,204.0
3,774,261,70,52,0.2,clIscA1,90,197.30362277170786,192.0,196.0,202.0
3,901,257,71,52,0.71,clIscA1,90,196.36029001673174,188.0,195.0,203.0
3,1037,263,73,52,4.0,clIscA1,90,197.93468208092486,190.0,198.0,204.0
4,361,372,64,46,0.57,clIscA1,90,196.27100840336135,190.0,196.0,201.0
4,495,371,68,49,1.78,clIscA1,90,199.9658172778123,194.0,199.0,205.0
4,619,369,69,50,1.74,clIscA1,90,195.70733210104746,190.0,195.0,200.0
4,771,372,72,51,4.46,clIscA1,90,205.8297018348624,198.0,205.0,211.0
4,904,366,72,52,0.66,clIscA1,90,203.1948748510131,196.0,204.0,208.0
4,1036,371,70,50,3.48,clIscA1,90,197.2395896197948,191.0,197.0,202.0
5,361,476,65,46,0.44,clIscA1,90,199.07505070993915,194.0,198.0,204.0
5,495,478,66,49,2.87,clIscA1,90,201.61926605504587,195.0,203.0,207.0
5,630,478,65,49,0.89,clIscA1,90,194.8092485549133,188.0,195.0,200.0
5,770,476,68,50,3.25,clIscA1,90,202.01825047199497,196.0,203.0,205.0
5,915,472,71,51,0.4,clIscA1,90,198.0893371757925,189.0,197.0,204.0
5,1036,477,70,51,2.0,clIscA1,90,192.05871990604814,185.0,194.0,196.0
6,361,583,65,47,0.33,clIscA1,90,193.52406779661018,186.0,195.0,197.0
6,487,579,66,48,1.62,clIscA1,90,203.8587311968607,196.0,204.0,210.0
6,634,577,66,48,7.18,clIscA1,90,215.24161073825502,211.0,214.0,220.0
6,767,580,65,48,5.43,clIscA1,90,216.21191604603928,211.0,216.0,221.0
6,904,582,70,50,0.2,clIscA1,90,198.52927261975162,192.0,198.0,203.0
6,1036,581,70,49,1.43,clIscA1,90,196.2046568627451,191.0,196.0,200.0
7,381,690,64,45,0.0001,clIscA1,90,193.68201133144476,188.0,194.0,197.0
7,508,687,62,45,3.55,clIscA1,90,207.5007610350076,202.0,207.0,212.0
7,632,684,59,45,8.27,clIscA1,90,212.7588424437299,206.0,212.0,218.0
7,764,681,60,45,4.46,clIscA1,90,211.39020408163265,206.0,212.0,216.0
7,905,682,65,47,0.26,clIscA1,90,204.29103448275862,197.0,204.0,210.0
7,1018,692,68,48,1.13,clIscA1,90,181.59871382636655,176.0,182.0,186.0
8,418,802,59,42,0.0002,clIscA1,90,192.16798592788038,185.0,193.0,198.0
8,533,787,52,38,1.92,clIscA1,90,202.39455782312925,193.0,204.0,210.0
8,652,778,48,37,1.12,clIscA1,90,205.9028901734104,198.0,205.0,211.0
8,764,782,47,38,3.19,clIscA1,90,204.9845238095238,197.0,205.0,210.0
8,880,784,54,39,1.74,clIscA1,90,210.71513944223108,203.0,211.0,218.0
8,989,802,63,43,0.9,clIscA1,90,189.56440281030444,181.0,190.0,195.0
1,369,46,67,49,1.74,clIscA1,99,178.58762886597938,175.0,178.0,183.0
1,504,48,66,50,0.53,clIscA1,99,187.93398058252427,184.0,188.0,192.0
1,636,56,63,50,1.24,clIscA1,99,187.8754277891855,185.0,187.0,192.0
1,763,57,65,51,3.48,clIscA1,99,193.18965517241378,188.0,194.0,196.0
1,896,52,69,54,0.75,clIscA1,99,181.49213239283776,174.0,180.0,188.0
1,1026,44,74,54,1.1,clIscA1,99,186.15343347639484,182.0,186.0,190.0
2,364,154,65,46,1.45,clIscA1,99,187.7941176470588,184.0,187.0,192.0
2,492,158,67,50,7.0,clIscA1,99,196.28693368351938,190.0,196.0,202.0
2,631,161,70,51,3.05,clIscA1,99,200.81883623275345,194.0,201.0,206.0
2,761,162,68,52,3.29,clIscA1,99,202.80117302052787,195.0,204.0,207.0
2,902,157,71,54,0.9,clIscA1,99,193.27226606538895,186.0,194.0,197.0
2,1032,155,73,52,2.1,clIscA1,99,201.6648381788261,195.0,203.0,206.0
3,360,266,64,46,0.62,clIscA1,99,193.75819373634377,187.0,195.0,197.0
3,491,267,67,51,3.14,clIscA1,99,195.08891595615103,188.0,195.0,200.0
3,631,263,68,51,2.68,clIscA1,99,197.9242636746143,194.0,198.0,204.0
3,774,261,70,52,0.2,clIscA1,99,196.45280764635604,190.0,196.0,202.0
3,901,257,71,52,0.71,clIscA1,99,193.8876212207644,186.0,194.0,200.0
3,1037,263,72,52,4.0,clIscA1,99,193.74380165289256,186.0,195.0,200.0
4,361,372,64,46,0.57,clIscA1,99,190.71942446043167,185.0,191.0,195.0
4,495,371,68,49,1.78,clIscA1,99,194.95244134432465,188.0,195.0,200.0
4,619,369,69,50,1.74,clIscA1,99,194.37758830694276,188.0,194.0,199.0
4,771,372,72,51,4.46,clIscA1,99,203.65857787810384,196.0,204.0,210.0
4,904,366,72,52,0.66,clIscA1,99,199.31680280046675,194.0,199.0,204.0
4,1036,371,70,50,3.48,clIscA1,99,192.16676923076923,185.0,194.0,195.0
5,361,476,65,46,0.44,clIscA1,99,194.19815994338288,188.0,195.0,198.0
5,495,478,66,48,2.87,clIscA1,99,198.68,193.0,198.0,204.0
5,630,478,66,49,0.89,clIscA1,99,194.15669700910274,187.0,195.0,199.0
5,770,476,68,50,3.25,clIscA1,99,200.05132850241546,194.0,200.0,204.0
5,915,472,71,51,0.4,clIscA1,99,193.27083333333334,185.0,194.0,198.0
5,1036,477,70,51,2.0,clIscA1,99,185.9658273381295,178.0,186.0,192.0
6,361,583,65,47,0.33,clIscA1,99,189.9978813559322,182.0,190.0,195.0
6,487,579,66,48,1.62,clIscA1,99,202.72065888812628,197.0,203.0,209.0
6,634,577,66,48,7.18,clIscA1,99,214.31258644536652,210.0,214.0,220.0
6,767,580,65,48,5.43,clIscA1,99,213.08813559322033,208.0,212.0,218.0
6,904,582,70,50,0.2,clIscA1,99,192.92544378698224,186.0,193.0,197.0
6,1036,581,70,49,1.43,clIscA1,99,190.25,185.0,190.0,195.0
7,381,690,64,45,0.0001,clIscA1,99,185.8150036416606,179.0,186.0,190.0
7,508,687,62,45,3.55,clIscA1,99,202.58026755852842,195.0,203.0,209.0
7,632,684,59,45,8.27,clIscA1,99,212.83774551665243,207.0,213.0,218.0
7,764,681,60,45,4.46,clIscA1,99,208.15396952686447,203.0,208.0,212.0
7,905,682,65,47,0.26,clIscA1,99,199.12731006160163,194.0,198.0,205.0
7,1018,692,68,48,1.13,clIscA1,99,177.78055022392834,172.0,177.0,182.0
8,418,802,59,41,0.0002,clIscA1,99,188.5151515151515,180.0,188.0,195.0
8,533,787,52,38,1.92,clIscA1,99,198.5693832599119,191.0,198.0,204.0
8,652,778,48,37,1.12,clIscA1,99,202.53908984830804,194.0,203.0,209.0
8,764,782,47,38,3.19,clIscA1,99,204.42374854481955,197.0,205.0,209.0
8,880,784,54,39,1.74,clIscA1,99,212.3003913894325,203.0,212.0,220.0
8,989,802,63,43,0.9,clIscA1,99,184.9906976744186,177.0,185.0,191.0
